,index,domain,single_cluster_idx,complete_cluster_idx,average_cluster_idx,seqlen,scTM,scRMSD,pLDDT,pAE,pct_helix,pct_strand,pct_ss,pct_left_helix,task,motifRMSD
683,83,sample_84,69,72,72,56,0.414,4.936,0.662,12.606,0.464,0.0,0.464,0.0,5TRV_short,1.9864208
684,84,sample_85,70,73,73,56,0.493,4.587,0.576,12.001,0.429,0.0,0.429,0.0,5TRV_short,1.597264
685,85,sample_86,71,74,74,56,0.56,4.676,0.7,8.826,0.589,0.0,0.589,0.0,5TRV_short,2.1326404
686,86,sample_87,72,75,75,56,0.935,0.676,0.866,2.737,0.571,0.0,0.571,0.0,5TRV_short,0.7641779
687,87,sample_88,73,76,76,56,0.427,4.984,0.559,12.394,0.607,0.0,0.607,0.0,5TRV_short,2.1086733
688,88,sample_89,74,77,77,56,0.407,4.783,0.533,12.708,0.304,0.0,0.304,0.0,5TRV_short,3.0628068
689,89,sample_9,75,78,78,56,0.425,8.11,0.633,12.216,0.482,0.0,0.482,0.0,5TRV_short,2.421837
690,90,sample_90,76,79,79,56,0.629,2.816,0.505,12.107,0.536,0.0,0.536,0.0,5TRV_short,1.0729419
691,91,sample_91,77,80,80,56,0.422,8.559,0.788,8.767,0.679,0.0,0.679,0.0,5TRV_short,5.6092386
692,92,sample_92,78,81,81,56,0.465,6.559,0.691,10.286,0.696,0.0,0.696,0.0,5TRV_short,5.264028
693,93,sample_93,79,82,82,56,0.585,3.249,0.705,8.506,0.571,0.0,0.571,0.0,5TRV_short,2.8347266
694,94,sample_94,80,83,83,56,0.729,1.905,0.645,10.431,0.25,0.25,0.5,0.0,5TRV_short,0.83298886
695,95,sample_95,81,84,84,56,0.448,5.642,0.705,8.463,0.518,0.0,0.518,0.0,5TRV_short,1.2178229
696,96,sample_96,82,85,85,56,0.405,8.427,0.77,11.867,0.607,0.0,0.607,0.0,5TRV_short,4.102124
697,97,sample_97,83,86,86,56,0.874,1.068,0.807,4.403,0.429,0.214,0.643,0.0,5TRV_short,1.1564976
698,98,sample_98,84,87,87,56,0.566,3.007,0.708,7.358,0.732,0.0,0.732,0.0,5TRV_short,2.9367218
699,99,sample_99,85,88,88,56,0.659,3.894,0.684,7.757,0.357,0.0,0.357,0.0,5TRV_short,1.8041186
700,0,sample_0,0,0,0,86,0.733,4.0,0.747,6.322,0.535,0.0,0.535,0.0,5TRV_med,0.92253125
701,1,sample_1,1,1,1,86,0.698,2.724,0.652,10.038,0.221,0.233,0.453,0.0,5TRV_med,2.5724642
702,2,sample_10,2,2,2,86,0.71,4.009,0.827,6.569,0.326,0.186,0.512,0.0,5TRV_med,0.7732594
703,3,sample_11,3,3,3,86,0.518,5.288,0.474,13.696,0.291,0.0,0.291,0.0,5TRV_med,2.0409703
704,4,sample_12,4,4,4,86,0.616,4.111,0.669,7.189,0.628,0.0,0.628,0.0,5TRV_med,1.359784
705,5,sample_13,5,5,5,86,0.601,5.795,0.56,12.774,0.651,0.0,0.651,0.0,5TRV_med,2.3113647
706,6,sample_14,6,6,6,86,0.843,1.891,0.652,9.095,0.36,0.128,0.488,0.0,5TRV_med,0.84971887
707,7,sample_15,7,7,7,86,0.85,3.471,0.7,8.394,0.581,0.0,0.581,0.0,5TRV_med,3.7502995
708,8,sample_16,8,8,8,86,0.329,10.023,0.456,16.299,0.477,0.0,0.477,0.0,5TRV_med,2.6312034
709,9,sample_17,9,9,9,86,0.472,4.382,0.433,16.155,0.291,0.151,0.442,0.0,5TRV_med,1.946299
710,10,sample_18,10,10,10,86,0.682,2.813,0.581,10.97,0.558,0.0,0.558,0.0,5TRV_med,1.5032899
711,11,sample_19,11,11,11,86,0.528,7.333,0.518,14.312,0.337,0.0,0.337,0.0,5TRV_med,4.10082
712,12,sample_2,12,12,12,86,0.856,1.645,0.715,7.302,0.535,0.0,0.535,0.0,5TRV_med,2.0334375
713,13,sample_20,13,13,13,86,0.61,11.381,0.646,11.997,0.5,0.0,0.5,0.0,5TRV_med,3.5182436
714,14,sample_21,14,14,14,86,0.45,7.996,0.513,15.278,0.233,0.233,0.465,0.0,5TRV_med,3.1892
715,15,sample_22,15,15,15,86,0.282,13.139,0.481,16.373,0.558,0.0,0.558,0.0,5TRV_med,1.570574
716,16,sample_23,16,16,16,86,0.543,8.701,0.609,14.908,0.337,0.093,0.43,0.0,5TRV_med,3.2615879
717,17,sample_24,17,17,17,86,0.79,3.157,0.732,8.387,0.291,0.209,0.5,0.0,5TRV_med,1.0102714
718,18,sample_25,18,18,18,86,0.943,0.912,0.81,4.122,0.663,0.0,0.663,0.0,5TRV_med,0.65958637
719,19,sample_26,19,19,19,86,0.752,3.508,0.762,7.904,0.628,0.128,0.756,0.0,5TRV_med,2.9567528
720,20,sample_27,20,20,20,86,0.755,2.541,0.755,6.934,0.64,0.0,0.64,0.0,5TRV_med,2.4144068
721,21,sample_28,21,21,21,86,0.536,4.142,0.527,14.361,0.442,0.0,0.442,0.0,5TRV_med,2.2129452
722,22,sample_29,22,22,22,86,0.873,1.938,0.846,5.877,0.721,0.0,0.721,0.0,5TRV_med,1.1223259
723,23,sample_3,23,23,23,86,0.738,2.856,0.642,9.65,0.151,0.302,0.453,0.0,5TRV_med,2.2826817
724,24,sample_30,24,24,24,86,0.806,1.971,0.757,9.121,0.535,0.116,0.651,0.0,5TRV_med,0.74274147
725,25,sample_31,25,25,25,86,0.508,4.941,0.658,8.163,0.605,0.0,0.605,0.0,5TRV_med,4.731888
726,26,sample_32,26,26,26,86,0.548,5.672,0.563,11.878,0.256,0.174,0.43,0.0,5TRV_med,3.1705933
727,27,sample_33,27,27,27,86,0.905,1.264,0.772,5.257,0.419,0.174,0.593,0.0,5TRV_med,0.34536904
728,28,sample_34,28,28,28,86,0.517,5.36,0.508,14.491,0.326,0.0,0.326,0.0,5TRV_med,3.6041443
729,29,sample_35,29,29,29,86,0.418,10.001,0.671,11.812,0.651,0.0,0.651,0.0,5TRV_med,5.049431
730,30,sample_36,30,30,30,86,0.688,2.897,0.689,9.398,0.674,0.0,0.674,0.0,5TRV_med,2.280249
731,31,sample_37,31,31,31,86,0.425,7.256,0.583,12.881,0.686,0.0,0.686,0.0,5TRV_med,2.7190528
732,32,sample_38,32,32,32,86,0.444,6.416,0.487,14.917,0.267,0.186,0.453,0.0,5TRV_med,2.6031497
733,33,sample_39,33,33,33,86,0.647,7.344,0.626,12.028,0.605,0.0,0.605,0.0,5TRV_med,4.157615
734,34,sample_4,34,34,34,86,0.64,3.162,0.643,10.088,0.488,0.058,0.547,0.0,5TRV_med,0.9286366
735,35,sample_40,35,35,35,86,0.782,2.177,0.659,9.53,0.337,0.093,0.43,0.0,5TRV_med,1.4746715
736,36,sample_41,36,36,36,86,0.654,4.5,0.583,12.444,0.593,0.0,0.593,0.0,5TRV_med,3.321839
737,37,sample_42,37,37,37,86,0.751,3.156,0.819,4.775,0.605,0.0,0.605,0.0,5TRV_med,1.8018531
738,38,sample_43,38,38,38,86,0.749,7.918,0.857,6.179,0.767,0.0,0.767,0.0,5TRV_med,5.4794602
739,39,sample_44,39,39,39,86,0.602,4.911,0.456,14.195,0.151,0.163,0.314,0.0,5TRV_med,1.0483624
740,40,sample_45,40,40,40,86,0.618,5.039,0.543,12.535,0.384,0.14,0.523,0.0,5TRV_med,3.243004
741,41,sample_46,41,41,41,86,0.537,5.367,0.565,12.799,0.442,0.116,0.558,0.0,5TRV_med,0.85097545
742,42,sample_47,42,42,42,86,0.406,8.547,0.543,12.84,0.616,0.0,0.616,0.0,5TRV_med,3.5096798
743,43,sample_48,43,43,43,86,0.625,6.044,0.568,13.971,0.395,0.0,0.395,0.0,5TRV_med,1.9063759
744,44,sample_49,44,44,44,86,0.574,4.61,0.584,12.771,0.523,0.047,0.57,0.0,5TRV_med,3.37703
745,45,sample_5,45,45,45,86,0.886,1.398,0.816,4.28,0.43,0.151,0.581,0.0,5TRV_med,1.1022273
746,46,sample_50,46,46,46,86,0.615,9.464,0.474,14.045,0.314,0.081,0.395,0.0,5TRV_med,0.9595306
747,47,sample_51,47,47,47,86,0.527,6.712,0.501,13.992,0.291,0.116,0.407,0.0,5TRV_med,2.3835683
748,48,sample_52,48,48,48,86,0.417,8.502,0.485,16.626,0.465,0.0,0.465,0.0,5TRV_med,4.109764
749,49,sample_53,49,49,49,86,0.705,3.336,0.67,9.037,0.291,0.093,0.384,0.0,5TRV_med,1.2982932
750,50,sample_54,50,50,50,86,0.305,11.879,0.553,13.571,0.384,0.047,0.43,0.0,5TRV_med,2.4381409
751,51,sample_55,51,51,51,86,0.851,1.639,0.651,10.058,0.43,0.14,0.57,0.0,5TRV_med,0.6509058
752,52,sample_56,52,52,52,86,0.606,8.461,0.676,8.23,0.605,0.0,0.605,0.0,5TRV_med,4.18632
753,53,sample_57,53,53,53,86,0.398,6.868,0.738,8.927,0.57,0.0,0.57,0.0,5TRV_med,4.8056345
754,54,sample_58,54,54,54,86,0.9,1.221,0.8,4.921,0.372,0.14,0.512,0.0,5TRV_med,0.77751243
755,55,sample_59,98,98,98,86,0.872,1.992,0.817,4.681,0.616,0.0,0.616,0.0,5TRV_med,1.0457366
756,56,sample_6,98,98,98,86,0.896,1.282,0.791,4.339,0.593,0.0,0.593,0.0,5TRV_med,0.6551409
757,57,sample_60,55,55,55,86,0.394,5.905,0.556,12.237,0.733,0.0,0.733,0.0,5TRV_med,4.166955
758,58,sample_61,56,56,56,86,0.554,5.368,0.723,7.756,0.581,0.116,0.698,0.0,5TRV_med,1.3902693
759,59,sample_62,57,57,57,86,0.792,2.193,0.823,5.357,0.372,0.244,0.616,0.0,5TRV_med,0.7881532
760,60,sample_63,58,58,58,86,0.336,11.262,0.465,15.644,0.674,0.0,0.674,0.0,5TRV_med,4.9842486
761,61,sample_64,59,59,59,86,0.469,14.233,0.588,18.657,0.372,0.0,0.372,0.0,5TRV_med,2.7338867
762,62,sample_65,60,60,60,86,0.667,5.241,0.677,8.49,0.535,0.0,0.535,0.0,5TRV_med,3.3159497
763,63,sample_66,61,61,61,86,0.809,2.525,0.82,5.914,0.756,0.0,0.756,0.0,5TRV_med,2.871097
764,64,sample_67,62,62,62,86,0.547,3.929,0.608,9.726,0.384,0.116,0.5,0.0,5TRV_med,1.3499118
765,65,sample_68,63,63,63,86,0.607,3.943,0.579,13.585,0.535,0.0,0.535,0.0,5TRV_med,2.897741
766,66,sample_69,64,64,64,86,0.516,5.833,0.672,10.049,0.628,0.0,0.628,0.0,5TRV_med,2.6250858
767,67,sample_7,65,65,65,86,0.676,4.17,0.613,12.968,0.256,0.105,0.36,0.0,5TRV_med,1.5212613
768,68,sample_70,66,66,66,86,0.821,3.502,0.839,3.642,0.698,0.0,0.698,0.0,5TRV_med,0.89484996
769,69,sample_71,67,67,67,86,0.865,1.408,0.736,6.028,0.64,0.058,0.698,0.0,5TRV_med,1.2654877
770,70,sample_72,68,68,68,86,0.929,1.062,0.818,4.631,0.442,0.163,0.605,0.0,5TRV_med,0.461077
771,71,sample_73,69,69,69,86,0.724,4.332,0.73,7.89,0.14,0.14,0.279,0.0,5TRV_med,2.6951404
772,72,sample_74,70,70,70,86,0.27,10.561,0.509,13.112,0.384,0.221,0.605,0.0,5TRV_med,4.963376
773,73,sample_75,71,71,71,86,0.309,10.345,0.434,17.319,0.267,0.151,0.419,0.0,5TRV_med,1.7130517
774,74,sample_76,72,72,72,86,0.645,3.35,0.538,11.677,0.093,0.186,0.279,0.0,5TRV_med,3.709562
775,75,sample_77,73,73,73,86,0.734,3.666,0.721,7.403,0.477,0.07,0.547,0.0,5TRV_med,1.3679234
776,76,sample_78,74,74,74,86,0.71,3.41,0.792,5.442,0.256,0.163,0.419,0.0,5TRV_med,1.6530832
777,77,sample_79,75,75,75,86,0.909,1.101,0.822,3.623,0.477,0.163,0.64,0.0,5TRV_med,0.73073953
778,78,sample_8,76,76,76,86,0.502,7.763,0.821,6.165,0.814,0.0,0.814,0.0,5TRV_med,4.933031
779,79,sample_80,77,77,77,86,0.307,8.792,0.433,15.42,0.233,0.105,0.337,0.0,5TRV_med,3.9947276
780,80,sample_81,78,78,78,86,0.337,9.233,0.413,15.696,0.233,0.105,0.337,0.0,5TRV_med,3.661403
781,81,sample_82,79,79,79,86,0.764,2.288,0.577,11.304,0.256,0.047,0.302,0.0,5TRV_med,1.1747684
782,82,sample_83,80,80,80,86,0.523,4.039,0.643,9.566,0.488,0.163,0.651,0.0,5TRV_med,2.4462585
783,83,sample_84,81,81,81,86,0.285,10.796,0.484,14.487,0.128,0.07,0.198,0.0,5TRV_med,4.5367527
784,84,sample_85,82,82,82,86,0.642,4.178,0.72,7.286,0.733,0.0,0.733,0.0,5TRV_med,3.0746453
785,85,sample_86,83,83,83,86,0.695,3.871,0.665,9.513,0.151,0.349,0.5,0.0,5TRV_med,2.5362985
786,86,sample_87,84,84,84,86,0.499,5.344,0.385,16.472,0.128,0.0,0.128,0.0,5TRV_med,4.1837487
787,87,sample_88,85,85,85,86,0.477,7.792,0.67,10.539,0.5,0.105,0.605,0.0,5TRV_med,2.1020663
788,88,sample_89,86,86,86,86,0.763,2.293,0.795,5.549,0.419,0.163,0.581,0.0,5TRV_med,0.43621066
789,89,sample_9,87,87,87,86,0.685,4.471,0.707,7.525,0.407,0.0,0.407,0.0,5TRV_med,1.0119069
790,90,sample_90,88,88,88,86,0.318,8.613,0.436,17.336,0.267,0.0,0.267,0.0,5TRV_med,2.9149365
791,91,sample_91,89,89,89,86,0.667,4.761,0.603,10.863,0.57,0.0,0.57,0.0,5TRV_med,2.6253047
792,92,sample_92,90,90,90,86,0.671,4.599,0.656,10.095,0.547,0.0,0.547,0.0,5TRV_med,2.843156
793,93,sample_93,91,91,91,86,0.869,1.374,0.815,5.795,0.384,0.105,0.488,0.0,5TRV_med,0.78935903
794,94,sample_94,92,92,92,86,0.33,9.517,0.583,11.622,0.314,0.0,0.314,0.0,5TRV_med,3.240427
795,95,sample_95,93,93,93,86,0.443,8.335,0.717,15.314,0.314,0.14,0.453,0.0,5TRV_med,3.9727328
796,96,sample_96,94,94,94,86,0.545,5.061,0.776,11.725,0.767,0.0,0.767,0.0,5TRV_med,3.8988774
797,97,sample_97,95,95,95,86,0.492,5.78,0.493,13.486,0.558,0.105,0.663,0.0,5TRV_med,2.6589417
798,98,sample_98,96,96,96,86,0.87,1.55,0.738,11.448,0.698,0.0,0.698,0.0,5TRV_med,1.2352964
799,99,sample_99,97,97,97,86,0.75,2.504,0.618,9.952,0.535,0.0,0.535,0.0,5TRV_med,1.016127
800,0,sample_0,0,0,0,48,0.697,3.767,0.566,10.541,0.396,0.0,0.396,0.0,6E6R_short,0.59025747
801,1,sample_1,96,97,97,48,0.472,5.472,0.781,6.586,0.708,0.0,0.708,0.0,6E6R_short,0.6170729
802,2,sample_10,1,1,1,48,0.368,9.193,0.533,10.625,0.271,0.0,0.271,0.0,6E6R_short,0.83034086
803,3,sample_11,2,2,2,48,0.425,5.278,0.654,8.815,0.521,0.0,0.521,0.0,6E6R_short,1.7040179
804,4,sample_12,3,3,3,48,0.45,5.727,0.781,9.41,0.625,0.0,0.625,0.0,6E6R_short,1.4646544
805,5,sample_13,4,4,4,48,0.76,1.529,0.786,5.288,0.604,0.0,0.604,0.0,6E6R_short,0.7716453
806,6,sample_14,5,5,5,48,0.416,6.02,0.68,11.283,0.688,0.0,0.688,0.0,6E6R_short,3.646381
807,7,sample_15,6,6,6,48,0.394,6.092,0.663,9.977,0.417,0.0,0.417,0.0,6E6R_short,3.2325475
808,8,sample_16,7,7,7,48,0.831,1.735,0.777,4.381,0.125,0.375,0.5,0.0,6E6R_short,0.5041698
809,9,sample_17,8,8,8,48,0.822,1.139,0.746,5.084,0.688,0.0,0.688,0.0,6E6R_short,0.620669
810,10,sample_18,9,9,9,48,0.543,4.521,0.697,7.077,0.521,0.0,0.521,0.0,6E6R_short,0.7000306
811,11,sample_19,10,10,10,48,0.608,3.286,0.636,9.484,0.354,0.083,0.438,0.0,6E6R_short,0.33714277
812,12,sample_2,11,11,11,48,0.693,2.607,0.799,7.276,0.708,0.0,0.708,0.0,6E6R_short,0.56727713
813,13,sample_20,12,12,12,48,0.893,0.804,0.812,4.057,0.125,0.271,0.396,0.0,6E6R_short,0.37498468
814,14,sample_21,13,13,13,48,0.799,1.253,0.908,2.186,0.146,0.354,0.5,0.0,6E6R_short,0.5179973
815,15,sample_22,14,14,14,48,0.597,2.611,0.616,9.204,0.5,0.0,0.5,0.0,6E6R_short,0.62279713
816,16,sample_23,15,15,15,48,0.925,0.666,0.753,4.907,0.688,0.0,0.688,0.0,6E6R_short,0.5911289
817,17,sample_24,16,16,16,48,0.747,1.515,0.665,8.59,0.688,0.0,0.688,0.0,6E6R_short,1.1860881
818,18,sample_25,17,17,17,48,0.289,8.043,0.492,15.428,0.188,0.0,0.188,0.0,6E6R_short,1.5199836
819,19,sample_26,18,18,18,48,0.801,2.428,0.701,7.202,0.146,0.125,0.271,0.0,6E6R_short,0.5801925
820,20,sample_27,19,19,19,48,0.496,4.605,0.703,8.444,0.542,0.0,0.542,0.0,6E6R_short,1.1793672
821,21,sample_28,20,20,20,48,0.419,4.161,0.649,11.442,0.5,0.0,0.5,0.0,6E6R_short,0.88895196
822,22,sample_29,21,21,21,48,0.897,0.788,0.828,3.532,0.125,0.25,0.375,0.0,6E6R_short,0.3709177
823,23,sample_3,22,22,22,48,0.839,1.094,0.815,4.024,0.146,0.333,0.479,0.0,6E6R_short,0.6162438
824,24,sample_30,23,23,23,48,0.873,0.916,0.781,4.432,0.125,0.0,0.125,0.0,6E6R_short,0.1757463
825,25,sample_31,24,24,24,48,0.557,7.116,0.701,7.329,0.125,0.208,0.333,0.0,6E6R_short,0.4400459
826,26,sample_32,25,25,25,48,0.514,3.651,0.61,7.222,0.229,0.0,0.229,0.0,6E6R_short,2.7619402
827,27,sample_33,26,26,26,48,0.465,4.11,0.581,10.675,0.125,0.188,0.312,0.0,6E6R_short,0.4465673
828,28,sample_34,27,27,27,48,0.798,1.751,0.795,4.869,0.667,0.0,0.667,0.0,6E6R_short,0.5722729
829,29,sample_35,28,28,28,48,0.595,2.178,0.624,8.528,0.396,0.0,0.396,0.0,6E6R_short,0.6243618
830,30,sample_36,29,29,29,48,0.58,2.391,0.655,7.748,0.438,0.0,0.438,0.0,6E6R_short,0.28149393
831,31,sample_37,30,30,30,48,0.825,1.713,0.758,8.937,0.562,0.0,0.562,0.0,6E6R_short,0.36403203
832,32,sample_38,31,31,31,48,0.82,1.454,0.882,2.399,0.729,0.0,0.729,0.0,6E6R_short,0.4779362
833,33,sample_39,32,32,32,48,0.792,2.302,0.715,6.396,0.438,0.0,0.438,0.0,6E6R_short,0.2939309
834,34,sample_4,33,33,33,48,0.343,8.646,0.511,12.395,0.292,0.0,0.292,0.0,6E6R_short,1.441135
835,35,sample_40,34,34,34,48,0.687,2.691,0.685,7.731,0.125,0.188,0.312,0.0,6E6R_short,1.021973
836,36,sample_41,35,35,35,48,0.431,7.678,0.666,12.728,0.417,0.0,0.417,0.0,6E6R_short,1.8110764
837,37,sample_42,36,36,36,48,0.911,0.706,0.86,2.808,0.25,0.083,0.333,0.0,6E6R_short,0.4530345
838,38,sample_43,37,37,37,48,0.804,1.402,0.769,4.903,0.271,0.167,0.438,0.0,6E6R_short,1.1059437
839,39,sample_44,38,38,38,48,0.414,7.039,0.628,9.738,0.583,0.0,0.583,0.0,6E6R_short,1.5481875
840,40,sample_45,39,39,39,48,0.465,8.003,0.613,11.552,0.688,0.0,0.688,0.0,6E6R_short,0.4747312
841,41,sample_46,40,40,40,48,0.8,1.527,0.88,2.492,0.521,0.0,0.521,0.0,6E6R_short,0.62769735
842,42,sample_47,41,41,41,48,0.431,4.019,0.556,11.431,0.854,0.0,0.854,0.0,6E6R_short,2.0862947
843,43,sample_48,42,42,42,48,0.619,1.911,0.791,4.213,0.667,0.0,0.667,0.0,6E6R_short,0.34583533
844,44,sample_49,43,43,43,48,0.741,3.017,0.741,5.34,0.125,0.083,0.208,0.0,6E6R_short,0.54049534
845,45,sample_5,44,44,44,48,0.501,3.474,0.705,9.553,0.479,0.0,0.479,0.0,6E6R_short,1.1932607
846,46,sample_50,45,45,45,48,0.87,0.917,0.866,3.076,0.625,0.0,0.625,0.0,6E6R_short,0.3943463
847,47,sample_51,46,46,46,48,0.691,2.019,0.731,7.677,0.688,0.0,0.688,0.0,6E6R_short,0.5864378
848,48,sample_52,47,47,47,48,0.847,1.302,0.755,5.923,0.125,0.25,0.375,0.0,6E6R_short,0.45935446
849,49,sample_53,48,48,48,48,0.526,4.242,0.747,6.457,0.562,0.0,0.562,0.0,6E6R_short,1.321751
850,50,sample_54,49,49,49,48,0.381,5.316,0.599,11.076,0.458,0.188,0.646,0.0,6E6R_short,1.5847824
851,51,sample_55,50,50,50,48,0.706,2.213,0.694,8.369,0.646,0.0,0.646,0.0,6E6R_short,0.5983621
852,52,sample_56,51,51,51,48,0.778,1.237,0.753,5.852,0.521,0.0,0.521,0.0,6E6R_short,0.93174183
853,53,sample_57,52,52,52,48,0.684,4.968,0.767,6.189,0.521,0.0,0.521,0.0,6E6R_short,0.7540938
854,54,sample_58,53,53,53,48,0.521,6.768,0.631,10.066,0.375,0.0,0.375,0.0,6E6R_short,0.8998262
855,55,sample_59,54,54,54,48,0.519,5.303,0.591,10.477,0.354,0.0,0.354,0.0,6E6R_short,1.2860541
856,56,sample_6,55,55,55,48,0.511,4.707,0.551,12.36,0.375,0.0,0.375,0.0,6E6R_short,0.5699684
857,57,sample_60,56,56,56,48,0.476,4.054,0.755,10.397,0.833,0.0,0.833,0.0,6E6R_short,1.7183439
858,58,sample_61,57,57,57,48,0.579,4.523,0.612,11.346,0.312,0.0,0.312,0.0,6E6R_short,0.50311565
859,59,sample_62,58,58,58,48,0.459,6.324,0.57,10.401,0.146,0.188,0.333,0.0,6E6R_short,1.804644
860,60,sample_63,59,59,59,48,0.375,6.498,0.774,7.662,0.583,0.0,0.583,0.0,6E6R_short,0.6015139
861,61,sample_64,60,60,60,48,0.565,2.385,0.622,9.837,0.521,0.0,0.521,0.0,6E6R_short,0.8198897
862,62,sample_65,61,61,61,48,0.851,0.983,0.866,2.976,0.771,0.0,0.771,0.0,6E6R_short,0.33301312
863,63,sample_66,62,62,62,48,0.886,0.867,0.838,2.982,0.125,0.375,0.5,0.0,6E6R_short,0.52046824
864,64,sample_67,63,63,63,48,0.706,1.907,0.738,5.449,0.542,0.0,0.542,0.0,6E6R_short,0.55985034
865,65,sample_68,64,64,64,48,0.322,9.723,0.617,16.034,0.146,0.0,0.146,0.0,6E6R_short,1.703586
866,66,sample_69,65,65,65,48,0.327,4.497,0.548,11.748,0.479,0.0,0.479,0.0,6E6R_short,0.8093201
867,67,sample_7,66,66,66,48,0.543,5.17,0.606,10.445,0.479,0.0,0.479,0.0,6E6R_short,2.228675
868,68,sample_70,96,67,67,48,0.63,3.729,0.809,5.501,0.604,0.0,0.604,0.0,6E6R_short,0.7418148
869,69,sample_71,67,68,68,48,0.846,1.109,0.707,7.584,0.646,0.0,0.646,0.0,6E6R_short,0.86760694
870,70,sample_72,68,69,69,48,0.309,7.974,0.647,10.66,0.562,0.0,0.562,0.0,6E6R_short,1.6212438
871,71,sample_73,69,70,70,48,0.276,11.62,0.648,12.79,0.479,0.0,0.479,0.0,6E6R_short,0.5693452
872,72,sample_74,70,71,71,48,0.588,3.918,0.728,10.298,0.625,0.0,0.625,0.0,6E6R_short,1.4607586
873,73,sample_75,71,72,72,48,0.359,6.055,0.59,11.394,0.417,0.0,0.417,0.0,6E6R_short,1.9684907
874,74,sample_76,72,73,73,48,0.408,6.605,0.692,11.941,0.417,0.0,0.417,0.0,6E6R_short,1.107033
875,75,sample_77,73,74,74,48,0.518,5.016,0.67,9.886,0.5,0.0,0.5,0.0,6E6R_short,0.51012
876,76,sample_78,74,75,75,48,0.741,2.23,0.778,6.203,0.625,0.083,0.708,0.0,6E6R_short,1.2753769
877,77,sample_79,75,76,76,48,0.711,1.885,0.745,5.733,0.125,0.167,0.292,0.0,6E6R_short,0.29449633
878,78,sample_8,76,77,77,48,0.805,3.259,0.765,5.374,0.438,0.0,0.438,0.0,6E6R_short,0.4011033
879,79,sample_80,77,78,78,48,0.668,2.068,0.73,5.378,0.125,0.125,0.25,0.0,6E6R_short,0.6779433
880,80,sample_81,78,79,79,48,0.55,5.417,0.556,12.174,0.146,0.0,0.146,0.0,6E6R_short,0.5723989
881,81,sample_82,79,80,80,48,0.607,4.507,0.724,6.498,0.458,0.0,0.458,0.0,6E6R_short,1.1359853
882,82,sample_83,96,97,97,48,0.502,17.1,0.864,5.264,0.812,0.0,0.812,0.0,6E6R_short,0.621605
883,83,sample_84,80,81,81,48,0.486,3.677,0.79,5.665,0.708,0.0,0.708,0.0,6E6R_short,1.4841237
884,84,sample_85,81,82,82,48,0.788,1.798,0.644,9.341,0.125,0.25,0.375,0.0,6E6R_short,0.44167268
885,85,sample_86,82,83,83,48,0.928,0.625,0.908,2.031,0.708,0.0,0.708,0.0,6E6R_short,0.37323472
886,86,sample_87,83,84,84,48,0.724,1.516,0.883,2.285,0.521,0.0,0.521,0.0,6E6R_short,0.5453857
887,87,sample_88,84,85,85,48,0.687,2.167,0.701,7.083,0.354,0.125,0.479,0.0,6E6R_short,0.39306805
888,88,sample_89,95,96,96,48,0.758,1.447,0.743,4.805,0.646,0.0,0.646,0.0,6E6R_short,1.1189274
889,89,sample_9,85,86,86,48,0.315,6.018,0.503,12.578,0.125,0.083,0.208,0.0,6E6R_short,0.6331548
890,90,sample_90,86,87,87,48,0.701,1.82,0.832,3.642,0.146,0.188,0.333,0.0,6E6R_short,0.5470682
891,91,sample_91,87,88,88,48,0.548,2.847,0.796,9.498,0.792,0.0,0.792,0.0,6E6R_short,2.2768764
892,92,sample_92,88,89,89,48,0.796,1.219,0.674,7.502,0.125,0.25,0.375,0.0,6E6R_short,0.6126473
893,93,sample_93,89,90,90,48,0.582,2.51,0.706,6.543,0.438,0.0,0.438,0.0,6E6R_short,0.5862892
894,94,sample_94,90,91,91,48,0.599,2.865,0.644,9.357,0.104,0.271,0.375,0.0,6E6R_short,0.68587077
895,95,sample_95,95,96,96,48,0.923,0.651,0.888,2.087,0.625,0.0,0.625,0.0,6E6R_short,0.41378346
896,96,sample_96,91,92,92,48,0.513,4.338,0.674,9.001,0.458,0.0,0.458,0.0,6E6R_short,0.6115446
897,97,sample_97,92,93,93,48,0.478,4.193,0.801,4.282,0.646,0.0,0.646,0.0,6E6R_short,2.8479378
898,98,sample_98,93,94,94,48,0.78,1.472,0.721,5.889,0.375,0.0,0.375,0.0,6E6R_short,0.588707
899,99,sample_99,94,95,95,48,0.656,2.122,0.772,7.057,0.688,0.0,0.688,0.0,6E6R_short,1.0898817
900,0,sample_0,0,0,0,78,0.658,3.623,0.533,13.185,0.333,0.128,0.462,0.0,6E6R_med,0.27131698
901,1,sample_1,1,1,1,78,0.536,4.512,0.671,10.072,0.679,0.0,0.679,0.0,6E6R_med,1.5202702
902,2,sample_10,2,2,2,78,0.903,1.09,0.864,2.911,0.5,0.0,0.5,0.0,6E6R_med,0.39959607
903,3,sample_11,3,3,3,78,0.448,7.535,0.547,13.489,0.308,0.205,0.513,0.0,6E6R_med,4.13801
904,4,sample_12,4,4,4,78,0.889,1.188,0.805,3.854,0.526,0.0,0.526,0.0,6E6R_med,0.60503644
905,5,sample_13,5,5,5,78,0.776,2.33,0.747,7.162,0.615,0.0,0.615,0.0,6E6R_med,0.61040264
906,6,sample_14,6,6,6,78,0.77,2.241,0.707,7.612,0.5,0.0,0.5,0.0,6E6R_med,0.3881775
