,index,domain,single_cluster_idx,complete_cluster_idx,average_cluster_idx,seqlen,scTM,scRMSD,pLDDT,pAE,pct_helix,pct_strand,pct_ss,pct_left_helix,task,motifRMSD
683,83,sample_84,70,73,72,56,0.611,2.822,0.777,5.093,0.554,0.0,0.554,0.0,5TRV_short,1.6476103
684,84,sample_85,71,74,73,56,0.723,1.741,0.728,6.636,0.429,0.0,0.429,0.0,5TRV_short,1.0242447
685,85,sample_86,72,75,74,56,0.737,1.854,0.654,7.751,0.679,0.0,0.679,0.0,5TRV_short,1.5994741
686,86,sample_87,73,76,75,56,0.668,4.425,0.688,7.339,0.536,0.0,0.536,0.0,5TRV_short,2.177977
687,87,sample_88,74,77,76,56,0.787,2.122,0.632,10.506,0.643,0.0,0.643,0.0,5TRV_short,2.5696018
688,88,sample_89,75,78,77,56,0.49,3.211,0.485,13.387,0.304,0.071,0.375,0.0,5TRV_short,1.9718939
689,89,sample_9,76,79,78,56,0.739,2.574,0.692,7.957,0.554,0.0,0.554,0.0,5TRV_short,1.801685
690,90,sample_90,77,80,79,56,0.594,3.799,0.629,10.397,0.518,0.0,0.518,0.0,5TRV_short,3.0370562
691,91,sample_91,78,81,80,56,0.545,4.151,0.661,11.493,0.179,0.25,0.429,0.0,5TRV_short,2.2994657
692,92,sample_92,87,92,90,56,0.568,5.473,0.724,7.373,0.679,0.0,0.679,0.0,5TRV_short,3.8476827
693,93,sample_93,79,82,81,56,0.503,5.976,0.791,5.319,0.607,0.0,0.607,0.0,5TRV_short,5.014033
694,94,sample_94,80,83,82,56,0.278,9.885,0.667,13.618,0.589,0.0,0.589,0.0,5TRV_short,3.3236713
695,95,sample_95,87,88,91,56,0.316,9.667,0.867,3.465,0.857,0.0,0.857,0.0,5TRV_short,4.988541
696,96,sample_96,81,84,83,56,0.544,5.304,0.653,12.113,0.411,0.071,0.482,0.0,5TRV_short,1.7691469
697,97,sample_97,82,85,84,56,0.414,3.844,0.731,6.326,0.464,0.0,0.464,0.0,5TRV_short,3.0405543
698,98,sample_98,83,86,85,56,0.46,7.833,0.686,10.65,0.446,0.143,0.589,0.0,5TRV_short,5.1987557
699,99,sample_99,84,87,86,56,0.637,2.701,0.59,9.989,0.214,0.179,0.393,0.0,5TRV_short,1.9267482
700,0,sample_1,0,0,0,86,0.39,8.732,0.473,15.299,0.372,0.0,0.372,0.0,5TRV_med,2.1877396
701,1,sample_10,1,1,1,86,0.791,3.379,0.831,5.676,0.802,0.0,0.802,0.0,5TRV_med,1.6261623
702,2,sample_100,2,2,2,86,0.897,2.351,0.803,4.203,0.674,0.0,0.674,0.0,5TRV_med,2.800869
703,3,sample_11,3,3,3,86,0.788,2.734,0.71,9.583,0.616,0.0,0.616,0.0,5TRV_med,2.3646333
704,4,sample_12,4,4,4,86,0.714,3.173,0.591,10.8,0.5,0.14,0.64,0.0,5TRV_med,2.254501
705,5,sample_13,5,5,5,86,0.643,2.99,0.548,11.401,0.302,0.221,0.523,0.0,5TRV_med,1.2787797
706,6,sample_14,6,6,6,86,0.577,5.125,0.667,10.031,0.616,0.0,0.616,0.0,5TRV_med,3.0358672
707,7,sample_15,7,7,7,86,0.468,11.384,0.613,11.741,0.558,0.0,0.558,0.0,5TRV_med,3.429129
708,8,sample_16,8,8,8,86,0.705,2.948,0.68,8.97,0.733,0.0,0.733,0.0,5TRV_med,3.2463021
709,9,sample_17,9,9,9,86,0.423,6.475,0.518,16.789,0.198,0.081,0.279,0.0,5TRV_med,1.8907323
710,10,sample_18,10,10,10,86,0.795,2.029,0.674,9.459,0.314,0.221,0.535,0.0,5TRV_med,1.1862409
711,11,sample_19,11,11,11,86,0.468,6.894,0.602,12.886,0.523,0.0,0.523,0.0,5TRV_med,4.773334
712,12,sample_2,12,12,12,86,0.485,7.886,0.523,13.291,0.279,0.058,0.337,0.0,5TRV_med,3.9520721
713,13,sample_20,13,13,13,86,0.427,9.754,0.507,16.419,0.477,0.0,0.477,0.0,5TRV_med,3.1802988
714,14,sample_21,14,14,14,86,0.54,5.87,0.654,13.302,0.779,0.0,0.779,0.0,5TRV_med,4.1712503
715,15,sample_22,15,15,15,86,0.377,10.797,0.501,16.78,0.547,0.0,0.547,0.0,5TRV_med,3.0630956
716,16,sample_23,16,16,16,86,0.467,5.846,0.523,12.853,0.64,0.0,0.64,0.0,5TRV_med,3.2949586
717,17,sample_24,17,17,17,86,0.755,3.032,0.67,7.542,0.302,0.058,0.36,0.0,5TRV_med,1.9198929
718,18,sample_25,18,18,18,86,0.722,2.572,0.57,9.944,0.151,0.233,0.384,0.0,5TRV_med,2.141422
719,19,sample_26,19,19,19,86,0.558,5.293,0.581,11.636,0.547,0.047,0.593,0.0,5TRV_med,2.7680638
720,20,sample_27,20,20,20,86,0.836,2.022,0.542,12.435,0.384,0.128,0.512,0.0,5TRV_med,2.442141
721,21,sample_28,21,21,21,86,0.681,3.271,0.582,12.265,0.058,0.198,0.256,0.0,5TRV_med,4.3334556
722,22,sample_29,22,22,22,86,0.297,10.21,0.421,15.61,0.0,0.105,0.105,0.0,5TRV_med,7.11949
723,23,sample_3,23,23,23,86,0.445,9.267,0.665,10.533,0.488,0.151,0.64,0.0,5TRV_med,3.5913105
724,24,sample_30,24,24,24,86,0.502,5.145,0.57,14.503,0.651,0.0,0.651,0.0,5TRV_med,3.156813
725,25,sample_31,25,25,25,86,0.624,4.673,0.454,15.095,0.302,0.058,0.36,0.0,5TRV_med,1.7073567
726,26,sample_32,26,26,26,86,0.758,3.924,0.753,5.959,0.698,0.0,0.698,0.0,5TRV_med,2.9492204
727,27,sample_33,27,27,27,86,0.69,3.111,0.691,8.178,0.128,0.349,0.477,0.0,5TRV_med,3.223705
728,28,sample_34,28,28,28,86,0.549,3.933,0.599,9.569,0.477,0.116,0.593,0.0,5TRV_med,3.4353924
729,29,sample_35,29,29,29,86,0.455,5.873,0.603,11.185,0.523,0.163,0.686,0.0,5TRV_med,5.1520824
730,30,sample_36,30,30,30,86,0.823,1.864,0.696,8.735,0.744,0.0,0.744,0.0,5TRV_med,2.1724665
731,31,sample_37,31,31,31,86,0.8,2.161,0.619,9.394,0.698,0.0,0.698,0.0,5TRV_med,1.818778
732,32,sample_38,32,32,32,86,0.677,4.537,0.58,10.867,0.14,0.291,0.43,0.0,5TRV_med,3.6655335
733,33,sample_39,33,33,33,86,0.407,5.889,0.576,10.858,0.43,0.0,0.43,0.0,5TRV_med,4.938654
734,34,sample_4,34,34,34,86,0.394,5.751,0.432,15.44,0.349,0.0,0.349,0.0,5TRV_med,4.034709
735,35,sample_40,35,35,35,86,0.213,10.836,0.494,20.146,0.465,0.0,0.465,0.0,5TRV_med,3.931894
736,36,sample_41,36,36,36,86,0.695,2.592,0.472,12.587,0.128,0.384,0.512,0.0,5TRV_med,2.684173
737,37,sample_42,37,37,37,86,0.47,4.988,0.516,15.695,0.477,0.0,0.477,0.0,5TRV_med,2.4643986
738,38,sample_43,38,38,38,86,0.495,6.016,0.445,16.386,0.128,0.151,0.279,0.0,5TRV_med,1.824477
739,39,sample_44,39,39,39,86,0.485,5.746,0.548,12.698,0.488,0.047,0.535,0.0,5TRV_med,2.4826448
740,40,sample_45,40,40,40,86,0.755,2.838,0.774,5.209,0.14,0.221,0.36,0.0,5TRV_med,2.5810547
741,41,sample_46,41,41,41,86,0.605,5.933,0.785,10.091,0.547,0.0,0.547,0.0,5TRV_med,5.122008
742,42,sample_47,42,42,42,86,0.739,2.814,0.705,7.481,0.326,0.186,0.512,0.0,5TRV_med,2.7169228
743,43,sample_48,43,43,43,86,0.696,3.271,0.603,12.849,0.616,0.0,0.616,0.0,5TRV_med,1.3258829
744,44,sample_49,44,44,44,86,0.735,2.625,0.635,8.454,0.395,0.116,0.512,0.0,5TRV_med,2.9224033
745,45,sample_5,45,45,45,86,0.822,2.908,0.699,8.33,0.291,0.209,0.5,0.0,5TRV_med,1.3137174
746,46,sample_50,46,46,46,86,0.405,6.359,0.479,15.194,0.36,0.0,0.36,0.0,5TRV_med,2.6733296
747,47,sample_51,47,47,47,86,0.519,4.215,0.61,9.686,0.407,0.047,0.453,0.0,5TRV_med,4.281506
748,48,sample_52,48,48,48,86,0.711,3.707,0.75,7.69,0.802,0.0,0.802,0.0,5TRV_med,3.4130888
749,49,sample_53,49,49,49,86,0.348,7.84,0.411,14.674,0.186,0.058,0.244,0.0,5TRV_med,2.308372
750,50,sample_54,50,50,50,86,0.454,6.992,0.499,13.874,0.314,0.174,0.488,0.0,5TRV_med,2.3527668
751,51,sample_55,51,51,51,86,0.62,4.388,0.652,11.31,0.523,0.058,0.581,0.0,5TRV_med,1.7011405
752,52,sample_56,52,52,52,86,0.786,2.383,0.632,10.027,0.5,0.0,0.5,0.0,5TRV_med,1.096071
753,53,sample_57,53,53,53,86,0.497,6.882,0.502,12.8,0.349,0.0,0.349,0.0,5TRV_med,4.6385403
754,54,sample_58,54,54,54,86,0.884,1.437,0.828,4.976,0.279,0.221,0.5,0.0,5TRV_med,1.6349059
755,55,sample_59,55,55,55,86,0.443,5.886,0.48,14.289,0.651,0.0,0.651,0.0,5TRV_med,5.793164
756,56,sample_6,56,56,56,86,0.835,2.01,0.676,7.453,0.151,0.407,0.558,0.0,5TRV_med,1.3594118
757,57,sample_60,57,57,57,86,0.809,5.78,0.865,4.176,0.756,0.0,0.756,0.0,5TRV_med,5.1958966
758,58,sample_61,58,58,58,86,0.621,4.299,0.697,8.519,0.686,0.0,0.686,0.0,5TRV_med,4.786483
759,59,sample_62,59,59,59,86,0.367,7.607,0.411,15.574,0.198,0.047,0.244,0.0,5TRV_med,5.618983
760,60,sample_63,60,60,60,86,0.859,1.569,0.781,5.198,0.628,0.0,0.628,0.0,5TRV_med,1.6059642
761,61,sample_64,61,61,61,86,0.421,6.303,0.637,12.496,0.733,0.0,0.733,0.0,5TRV_med,2.6123016
762,62,sample_65,62,62,62,86,0.447,5.889,0.505,13.87,0.314,0.163,0.477,0.0,5TRV_med,3.7680128
763,63,sample_66,63,63,63,86,0.274,8.843,0.377,17.357,0.314,0.0,0.314,0.0,5TRV_med,3.927488
764,64,sample_67,64,64,64,86,0.748,2.23,0.676,7.961,0.698,0.0,0.698,0.0,5TRV_med,2.308194
765,65,sample_68,65,65,65,86,0.261,12.476,0.561,14.964,0.791,0.0,0.791,0.0,5TRV_med,2.7715242
766,66,sample_69,66,66,66,86,0.488,6.187,0.438,15.171,0.174,0.209,0.384,0.0,5TRV_med,2.368348
767,67,sample_7,67,67,67,86,0.442,9.496,0.499,15.39,0.523,0.0,0.523,0.0,5TRV_med,2.9326148
768,68,sample_70,68,68,68,86,0.341,8.736,0.614,10.644,0.477,0.0,0.477,0.0,5TRV_med,4.114791
769,69,sample_71,69,69,69,86,0.757,2.182,0.69,7.071,0.372,0.081,0.453,0.0,5TRV_med,1.3994739
770,70,sample_72,70,70,70,86,0.905,1.679,0.771,6.497,0.674,0.0,0.674,0.0,5TRV_med,2.2291553
771,71,sample_73,71,71,71,86,0.329,10.246,0.522,15.781,0.419,0.0,0.419,0.0,5TRV_med,2.7584407
772,72,sample_74,72,72,72,86,0.742,3.636,0.723,8.184,0.651,0.0,0.651,0.0,5TRV_med,3.83526
773,73,sample_75,73,73,73,86,0.643,3.365,0.605,9.315,0.151,0.267,0.419,0.0,5TRV_med,3.7944586
774,74,sample_76,74,74,74,86,0.478,7.946,0.567,16.999,0.64,0.0,0.64,0.0,5TRV_med,4.9366693
775,75,sample_77,75,75,75,86,0.776,2.325,0.633,9.388,0.302,0.163,0.465,0.0,5TRV_med,0.9667802
776,76,sample_78,76,76,76,86,0.555,5.557,0.565,14.873,0.174,0.163,0.337,0.0,5TRV_med,2.0118608
777,77,sample_79,77,77,77,86,0.429,9.137,0.551,12.491,0.523,0.128,0.651,0.0,5TRV_med,5.0283885
778,78,sample_8,78,78,78,86,0.428,6.856,0.559,11.224,0.314,0.105,0.419,0.0,5TRV_med,2.9703639
779,79,sample_80,79,79,79,86,0.635,5.268,0.508,13.299,0.384,0.0,0.384,0.0,5TRV_med,3.2430623
780,80,sample_81,80,80,80,86,0.661,3.634,0.493,13.414,0.256,0.058,0.314,0.0,5TRV_med,3.5424263
781,81,sample_82,81,81,81,86,0.281,11.085,0.557,11.432,0.349,0.093,0.442,0.0,5TRV_med,4.9339995
782,82,sample_83,82,82,82,86,0.266,10.937,0.516,18.094,0.244,0.0,0.244,0.0,5TRV_med,4.507874
783,83,sample_84,83,83,83,86,0.474,5.6,0.625,10.697,0.628,0.0,0.628,0.0,5TRV_med,4.428518
784,84,sample_85,84,84,84,86,0.358,6.586,0.432,15.066,0.291,0.047,0.337,0.0,5TRV_med,2.4928017
785,85,sample_86,85,85,85,86,0.618,3.759,0.562,11.728,0.442,0.233,0.674,0.0,5TRV_med,3.0128086
786,86,sample_87,86,86,86,86,0.354,9.654,0.455,16.877,0.349,0.0,0.349,0.0,5TRV_med,3.6032705
787,87,sample_88,87,87,87,86,0.514,8.303,0.495,14.155,0.326,0.081,0.407,0.0,5TRV_med,3.420734
788,88,sample_89,88,88,88,86,0.612,3.764,0.724,9.752,0.256,0.291,0.547,0.0,5TRV_med,1.9396503
789,89,sample_9,89,89,89,86,0.272,14.869,0.642,20.555,0.558,0.0,0.558,0.0,5TRV_med,4.454877
790,90,sample_90,90,90,90,86,0.768,2.453,0.69,7.363,0.477,0.0,0.477,0.0,5TRV_med,2.1751413
791,91,sample_91,91,91,91,86,0.716,2.703,0.501,12.355,0.128,0.209,0.337,0.0,5TRV_med,1.552971
792,92,sample_92,92,92,92,86,0.876,1.395,0.721,6.777,0.593,0.058,0.651,0.0,5TRV_med,1.662495
793,93,sample_93,93,93,93,86,0.826,1.804,0.727,11.228,0.663,0.0,0.663,0.0,5TRV_med,1.4947602
794,94,sample_94,94,94,94,86,0.345,7.595,0.452,15.145,0.14,0.279,0.419,0.0,5TRV_med,2.52533
795,95,sample_95,95,95,95,86,0.347,10.707,0.496,14.411,0.593,0.0,0.593,0.0,5TRV_med,2.330907
796,96,sample_96,96,96,96,86,0.746,2.535,0.705,6.691,0.291,0.256,0.547,0.0,5TRV_med,2.613218
797,97,sample_97,97,97,97,86,0.768,2.107,0.689,6.763,0.64,0.0,0.64,0.0,5TRV_med,1.4655395
798,98,sample_98,98,98,98,86,0.345,8.399,0.53,15.561,0.209,0.047,0.256,0.0,5TRV_med,5.272112
799,99,sample_99,99,99,99,86,0.48,5.631,0.524,13.302,0.488,0.0,0.488,0.0,5TRV_med,4.2423277
800,0,sample_1,0,0,0,48,0.347,7.267,0.471,13.524,0.292,0.0,0.292,0.0,6E6R_short,3.6391027
801,1,sample_10,1,1,1,48,0.286,9.267,0.698,14.856,0.646,0.0,0.646,0.0,6E6R_short,1.2162913
802,2,sample_100,2,2,2,48,0.686,2.076,0.641,7.789,0.646,0.0,0.646,0.0,6E6R_short,1.2526869
803,3,sample_11,3,3,3,48,0.69,3.245,0.672,6.895,0.562,0.0,0.562,0.0,6E6R_short,1.5700991
804,4,sample_12,4,4,4,48,0.808,1.193,0.723,5.576,0.521,0.0,0.521,0.0,6E6R_short,1.4270172
805,5,sample_13,5,5,5,48,0.647,4.055,0.662,8.739,0.562,0.0,0.562,0.0,6E6R_short,1.4734707
806,6,sample_14,6,6,6,48,0.724,1.767,0.648,8.294,0.438,0.0,0.438,0.0,6E6R_short,0.9191582
807,7,sample_15,7,7,7,48,0.614,7.346,0.641,8.132,0.542,0.0,0.542,0.0,6E6R_short,1.460816
808,8,sample_16,8,8,8,48,0.804,1.413,0.906,2.294,0.646,0.0,0.646,0.0,6E6R_short,0.5313893
809,9,sample_17,9,9,9,48,0.286,6.223,0.535,13.167,0.417,0.0,0.417,0.0,6E6R_short,2.8262928
810,10,sample_18,10,10,10,48,0.703,2.209,0.765,6.299,0.688,0.0,0.688,0.0,6E6R_short,1.6794422
811,11,sample_19,91,92,91,48,0.459,5.017,0.892,4.454,0.729,0.0,0.729,0.0,6E6R_short,3.6779578
812,12,sample_2,11,11,11,48,0.811,1.323,0.736,6.374,0.604,0.0,0.604,0.0,6E6R_short,1.4606026
813,13,sample_20,12,12,12,48,0.461,5.081,0.63,12.184,0.646,0.0,0.646,0.0,6E6R_short,1.5748211
814,14,sample_21,13,13,13,48,0.483,4.273,0.591,10.491,0.583,0.0,0.583,0.0,6E6R_short,1.5020783
815,15,sample_22,14,14,14,48,0.62,3.872,0.761,4.52,0.604,0.0,0.604,0.0,6E6R_short,1.5034581
816,16,sample_23,90,15,15,48,0.873,1.018,0.781,4.422,0.146,0.438,0.583,0.0,6E6R_short,0.8815077
817,17,sample_24,15,16,16,48,0.349,9.627,0.603,12.252,0.417,0.0,0.417,0.0,6E6R_short,3.892679
818,18,sample_25,16,17,17,48,0.819,1.146,0.725,5.593,0.583,0.0,0.583,0.0,6E6R_short,0.5504216
819,19,sample_26,17,18,18,48,0.347,5.251,0.472,12.02,0.104,0.0,0.104,0.0,6E6R_short,1.9882036
820,20,sample_27,18,19,19,48,0.304,9.355,0.724,10.243,0.646,0.0,0.646,0.0,6E6R_short,2.1387637
821,21,sample_28,19,20,20,48,0.244,6.1,0.411,15.274,0.0,0.0,0.0,0.0,6E6R_short,5.3933554
822,22,sample_29,20,21,21,48,0.634,2.2,0.584,10.392,0.521,0.0,0.521,0.0,6E6R_short,0.8147591
823,23,sample_3,21,22,22,48,0.441,4.251,0.682,6.581,0.146,0.188,0.333,0.0,6E6R_short,0.9905427
824,24,sample_30,22,23,23,48,0.514,4.527,0.601,9.556,0.125,0.25,0.375,0.0,6E6R_short,5.0920305
825,25,sample_31,23,24,24,48,0.376,7.777,0.745,7.489,0.438,0.167,0.604,0.0,6E6R_short,1.4855169
826,26,sample_32,91,93,93,48,0.819,1.503,0.785,4.354,0.708,0.0,0.708,0.0,6E6R_short,1.4175438
827,27,sample_33,24,25,25,48,0.553,6.237,0.745,9.927,0.708,0.0,0.708,0.0,6E6R_short,1.4318906
828,28,sample_34,25,26,26,48,0.456,3.346,0.771,6.595,0.771,0.0,0.771,0.0,6E6R_short,1.237761
829,29,sample_35,26,27,27,48,0.789,1.222,0.706,7.692,0.583,0.0,0.583,0.0,6E6R_short,0.5706573
830,30,sample_36,91,92,91,48,0.601,3.727,0.829,6.991,0.833,0.0,0.833,0.0,6E6R_short,1.5427412
831,31,sample_37,27,28,28,48,0.6,3.626,0.755,9.015,0.708,0.0,0.708,0.0,6E6R_short,1.8300232
832,32,sample_38,91,94,94,48,0.739,1.81,0.638,10.691,0.479,0.0,0.479,0.0,6E6R_short,1.4879392
833,33,sample_39,28,29,29,48,0.297,8.118,0.732,7.327,0.75,0.0,0.75,0.0,6E6R_short,3.4736562
834,34,sample_4,91,93,93,48,0.824,1.643,0.704,6.504,0.729,0.0,0.729,0.0,6E6R_short,0.6188457
835,35,sample_40,29,30,30,48,0.442,4.4,0.464,13.883,0.167,0.0,0.167,0.0,6E6R_short,2.065089
836,36,sample_41,30,31,31,48,0.542,2.982,0.747,7.353,0.688,0.0,0.688,0.0,6E6R_short,0.8810129
837,37,sample_42,91,94,94,48,0.679,2.282,0.684,7.38,0.667,0.0,0.667,0.0,6E6R_short,1.5201496
838,38,sample_43,31,32,32,48,0.487,3.766,0.533,10.117,0.125,0.0,0.125,0.0,6E6R_short,1.6481564
839,39,sample_44,32,33,33,48,0.89,0.805,0.75,4.657,0.521,0.0,0.521,0.0,6E6R_short,0.44608343
840,40,sample_45,33,34,34,48,0.819,3.425,0.732,5.361,0.625,0.0,0.625,0.0,6E6R_short,1.3615124
841,41,sample_46,34,35,35,48,0.908,0.77,0.83,2.951,0.688,0.0,0.688,0.0,6E6R_short,0.9725839
842,42,sample_47,35,36,36,48,0.629,2.151,0.68,7.026,0.208,0.312,0.521,0.0,6E6R_short,1.4509363
843,43,sample_48,36,37,37,48,0.562,2.774,0.686,7.544,0.625,0.0,0.625,0.0,6E6R_short,1.5796125
844,44,sample_49,37,38,38,48,0.756,1.821,0.87,2.345,0.729,0.0,0.729,0.0,6E6R_short,1.4333467
845,45,sample_5,38,39,39,48,0.313,8.359,0.73,6.432,0.604,0.0,0.604,0.0,6E6R_short,1.3419529
846,46,sample_50,39,40,40,48,0.876,0.907,0.756,4.75,0.271,0.083,0.354,0.0,6E6R_short,0.77165776
847,47,sample_51,90,91,92,48,0.79,1.45,0.745,6.174,0.125,0.375,0.5,0.0,6E6R_short,0.92987263
848,48,sample_52,40,41,41,48,0.481,3.166,0.684,8.435,0.708,0.0,0.708,0.0,6E6R_short,1.6436458
849,49,sample_53,41,42,42,48,0.316,5.396,0.641,10.772,0.333,0.0,0.333,0.0,6E6R_short,1.1945649
850,50,sample_54,42,43,43,48,0.399,7.451,0.572,14.94,0.708,0.0,0.708,0.0,6E6R_short,2.4507844
851,51,sample_55,43,44,44,48,0.564,2.702,0.611,9.563,0.521,0.0,0.521,0.0,6E6R_short,3.2398086
852,52,sample_56,44,45,45,48,0.446,6.004,0.649,7.384,0.458,0.0,0.458,0.0,6E6R_short,1.7095561
853,53,sample_57,45,46,46,48,0.396,4.547,0.633,9.963,0.646,0.0,0.646,0.0,6E6R_short,1.3373613
854,54,sample_58,46,47,47,48,0.351,4.87,0.494,14.641,0.125,0.208,0.333,0.0,6E6R_short,1.5876924
855,55,sample_59,47,48,48,48,0.52,4.974,0.743,7.859,0.521,0.0,0.521,0.0,6E6R_short,1.8609887
856,56,sample_6,48,49,49,48,0.341,5.44,0.455,12.394,0.0,0.104,0.104,0.0,6E6R_short,3.5369227
857,57,sample_60,49,50,50,48,0.619,2.814,0.684,9.457,0.417,0.083,0.5,0.0,6E6R_short,1.8297424
858,58,sample_61,50,51,51,48,0.522,3.404,0.669,7.324,0.583,0.0,0.583,0.0,6E6R_short,1.7783871
859,59,sample_62,51,52,52,48,0.408,5.384,0.646,9.676,0.562,0.0,0.562,0.0,6E6R_short,2.5074165
860,60,sample_63,52,53,53,48,0.448,4.199,0.744,6.846,0.583,0.0,0.583,0.0,6E6R_short,2.0404682
861,61,sample_64,53,54,54,48,0.443,3.372,0.511,11.228,0.625,0.0,0.625,0.0,6E6R_short,3.2052145
862,62,sample_65,54,55,55,48,0.451,5.258,0.472,14.71,0.167,0.0,0.167,0.0,6E6R_short,1.5454476
863,63,sample_66,90,91,92,48,0.807,1.397,0.813,4.1,0.125,0.333,0.458,0.0,6E6R_short,0.77358735
864,64,sample_67,55,56,56,48,0.638,3.16,0.673,7.817,0.625,0.0,0.625,0.0,6E6R_short,1.4258147
865,65,sample_68,56,57,57,48,0.83,1.081,0.793,3.748,0.625,0.0,0.625,0.0,6E6R_short,0.45683807
866,66,sample_69,57,58,58,48,0.513,2.684,0.671,9.84,0.604,0.0,0.604,0.0,6E6R_short,1.046014
867,67,sample_7,58,59,59,48,0.533,3.542,0.826,3.701,0.771,0.0,0.771,0.0,6E6R_short,1.945132
868,68,sample_70,59,60,60,48,0.425,5.342,0.497,10.939,0.25,0.0,0.25,0.0,6E6R_short,1.4132293
869,69,sample_71,60,61,61,48,0.475,3.434,0.654,8.0,0.5,0.0,0.5,0.0,6E6R_short,1.4286172
870,70,sample_72,61,62,62,48,0.593,3.821,0.52,12.708,0.333,0.0,0.333,0.0,6E6R_short,1.88388
871,71,sample_73,62,63,63,48,0.572,2.831,0.663,8.251,0.542,0.0,0.542,0.0,6E6R_short,1.4399835
872,72,sample_74,63,64,64,48,0.523,3.172,0.741,5.641,0.667,0.0,0.667,0.0,6E6R_short,1.4930344
873,73,sample_75,64,65,65,48,0.782,1.33,0.655,7.721,0.625,0.0,0.625,0.0,6E6R_short,1.2374874
874,74,sample_76,65,66,66,48,0.834,1.202,0.586,9.5,0.604,0.0,0.604,0.0,6E6R_short,1.1863965
875,75,sample_77,66,67,67,48,0.807,1.362,0.72,5.799,0.625,0.0,0.625,0.0,6E6R_short,2.0645885
876,76,sample_78,67,68,68,48,0.4,4.67,0.612,16.322,0.521,0.0,0.521,0.0,6E6R_short,2.3286188
877,77,sample_79,68,69,69,48,0.711,1.794,0.744,4.841,0.604,0.0,0.604,0.0,6E6R_short,1.5200052
878,78,sample_8,69,70,70,48,0.255,7.294,0.481,14.344,0.583,0.0,0.583,0.0,6E6R_short,2.2016523
879,79,sample_80,70,71,71,48,0.599,2.131,0.636,11.896,0.708,0.0,0.708,0.0,6E6R_short,0.8012616
880,80,sample_81,71,72,72,48,0.563,4.221,0.898,2.195,0.708,0.0,0.708,0.0,6E6R_short,1.6645342
881,81,sample_82,72,73,73,48,0.442,3.405,0.494,11.358,0.208,0.0,0.208,0.0,6E6R_short,1.7952496
882,82,sample_83,73,74,74,48,0.412,4.63,0.572,11.282,0.542,0.0,0.542,0.0,6E6R_short,1.6252161
883,83,sample_84,74,75,75,48,0.543,2.545,0.596,8.918,0.521,0.0,0.521,0.0,6E6R_short,1.465703
884,84,sample_85,75,76,76,48,0.506,5.465,0.602,9.823,0.417,0.0,0.417,0.0,6E6R_short,1.2274424
885,85,sample_86,76,77,77,48,0.332,10.585,0.756,12.429,0.646,0.0,0.646,0.0,6E6R_short,1.999083
886,86,sample_87,91,92,91,48,0.571,5.408,0.891,3.796,0.875,0.0,0.875,0.0,6E6R_short,2.0555272
887,87,sample_88,77,78,78,48,0.77,1.298,0.673,7.701,0.646,0.0,0.646,0.0,6E6R_short,0.5182967
888,88,sample_89,78,79,79,48,0.414,5.43,0.546,10.938,0.25,0.0,0.25,0.0,6E6R_short,2.3749247
889,89,sample_9,79,80,80,48,0.529,4.632,0.655,9.975,0.667,0.0,0.667,0.0,6E6R_short,0.9729981
890,90,sample_90,80,81,81,48,0.253,5.779,0.53,14.571,0.146,0.104,0.25,0.0,6E6R_short,1.6516677
891,91,sample_91,81,82,82,48,0.318,7.517,0.655,13.415,0.688,0.0,0.688,0.0,6E6R_short,3.3762612
892,92,sample_92,82,83,83,48,0.399,5.618,0.671,12.266,0.542,0.0,0.542,0.0,6E6R_short,1.8156248
893,93,sample_93,83,84,84,48,0.362,4.788,0.503,11.729,0.25,0.0,0.25,0.0,6E6R_short,1.9623544
894,94,sample_94,84,85,85,48,0.766,1.488,0.658,8.051,0.604,0.0,0.604,0.0,6E6R_short,1.0982641
895,95,sample_95,85,86,86,48,0.27,5.553,0.457,12.916,0.0,0.0,0.0,0.0,6E6R_short,5.6043296
896,96,sample_96,86,87,87,48,0.754,2.065,0.588,9.848,0.125,0.375,0.5,0.0,6E6R_short,0.6914966
897,97,sample_97,87,88,88,48,0.314,5.956,0.665,10.574,0.312,0.0,0.312,0.0,6E6R_short,0.7228725
898,98,sample_98,88,89,89,48,0.389,4.19,0.552,12.486,0.312,0.0,0.312,0.0,6E6R_short,2.7025442
899,99,sample_99,89,90,90,48,0.848,1.441,0.861,2.328,0.667,0.0,0.667,0.0,6E6R_short,1.2978547
900,0,sample_1,0,0,0,78,0.7,2.395,0.774,8.07,0.769,0.0,0.769,0.0,6E6R_med,1.4536641
901,1,sample_10,1,1,1,78,0.894,1.234,0.835,3.839,0.628,0.0,0.628,0.0,6E6R_med,0.7724521
902,2,sample_100,2,2,2,78,0.286,10.24,0.488,14.699,0.333,0.0,0.333,0.0,6E6R_med,1.8862813
903,3,sample_11,3,3,3,78,0.53,5.273,0.488,13.942,0.321,0.115,0.436,0.0,6E6R_med,5.764917
904,4,sample_12,4,4,4,78,0.338,11.199,0.59,15.483,0.641,0.0,0.641,0.0,6E6R_med,1.7275856
905,5,sample_13,5,5,5,78,0.552,5.021,0.497,13.938,0.487,0.0,0.487,0.0,6E6R_med,1.932355
906,6,sample_14,6,6,6,78,0.491,4.404,0.528,13.155,0.231,0.256,0.487,0.0,6E6R_med,1.3715664
907,7,sample_15,7,7,7,78,0.896,1.175,0.824,3.836,0.692,0.0,0.692,0.0,6E6R_med,0.63090783
